forecast_id,store_id,store_name,neighborhood,store_type,date,day_of_week,hour,forecast_orders,forecast_drinks,forecast_food_items,actual_orders,actual_drinks,actual_food_items,forecast_error_pct,weather_condition,temperature_f,local_event_flag,event_type,season,demand_level
FC0002574,SD006,Starbucks - UTC Westfield,UTC,mall,2024-02-19,Monday,11,103,75,28,93,71,22,-9.71,Overcast,68,No,None,Winter,High
FC0002575,SD006,Starbucks - UTC Westfield,UTC,mall,2024-02-19,Monday,14,96,74,22,97,64,33,1.04,Overcast,68,No,None,Winter,High
FC0002576,SD006,Starbucks - UTC Westfield,UTC,mall,2024-02-19,Monday,15,66,49,17,58,42,16,-12.12,Overcast,68,No,None,Winter,Moderate
FC0002577,SD006,Starbucks - UTC Westfield,UTC,mall,2024-02-19,Monday,16,126,95,31,124,83,41,-1.59,Overcast,68,No,None,Winter,Very High
FC0002578,SD006,Starbucks - UTC Westfield,UTC,mall,2024-02-19,Monday,17,87,64,23,102,74,28,17.24,Overcast,68,No,None,Winter,Very High
FC0002579,SD006,Starbucks - UTC Westfield,UTC,mall,2024-02-19,Monday,18,67,46,21,61,40,21,-8.96,Overcast,68,No,None,Winter,High
FC0002580,SD006,Starbucks - UTC Westfield,UTC,mall,2024-02-19,Monday,20,22,15,7,23,17,6,4.55,Overcast,68,No,None,Winter,Low
FC0002581,SD006,Starbucks - UTC Westfield,UTC,mall,2024-02-26,Monday,6,36,24,12,39,29,10,8.33,Partly Cloudy,68,No,None,Winter,Moderate
FC0002582,SD006,Starbucks - UTC Westfield,UTC,mall,2024-02-26,Monday,10,81,60,21,79,53,26,-2.47,Partly Cloudy,68,No,None,Winter,High
FC0002583,SD006,Starbucks - UTC Westfield,UTC,mall,2024-02-26,Monday,11,68,47,21,63,47,16,-7.35,Partly Cloudy,68,No,None,Winter,High
FC0002584,SD006,Starbucks - UTC Westfield,UTC,mall,2024-02-26,Monday,14,67,49,18,65,49,16,-2.99,Partly Cloudy,68,No,None,Winter,High
FC0002585,SD006,Starbucks - UTC Westfield,UTC,mall,2024-02-26,Monday,15,87,67,20,81,63,18,-6.9,Partly Cloudy,68,No,None,Winter,High
FC0002586,SD006,Starbucks - UTC Westfield,UTC,mall,2024-02-26,Monday,16,94,67,27,96,71,25,2.13,Partly Cloudy,68,No,None,Winter,High
FC0002587,SD006,Starbucks - UTC Westfield,UTC,mall,2024-02-26,Monday,17,116,83,33,113,89,24,-2.59,Partly Cloudy,68,No,None,Winter,Very High
FC0002588,SD006,Starbucks - UTC Westfield,UTC,mall,2024-02-26,Monday,18,69,52,17,66,48,18,-4.35,Partly Cloudy,68,No,None,Winter,High
FC0002589,SD006,Starbucks - UTC Westfield,UTC,mall,2024-02-26,Monday,19,35,26,9,34,26,8,-2.86,Partly Cloudy,68,No,None,Winter,Moderate
FC0002590,SD006,Starbucks - UTC Westfield,UTC,mall,2024-02-26,Monday,20,43,31,12,47,31,16,9.3,Partly Cloudy,68,No,None,Winter,Moderate
FC0002591,SD006,Starbucks - UTC Westfield,UTC,mall,2024-03-04,Monday,6,28,21,7,26,18,8,-7.14,Overcast,66,No,None,Spring,Low
FC0002592,SD006,Starbucks - UTC Westfield,UTC,mall,2024-03-04,Monday,7,97,73,24,95,70,25,-2.06,Overcast,66,No,None,Spring,High
FC0002593,SD006,Starbucks - UTC Westfield,UTC,mall,2024-03-04,Monday,8,175,125,50,172,130,42,-1.71,Overcast,66,No,None,Spring,Very High
FC0002594,SD006,Starbucks - UTC Westfield,UTC,mall,2024-03-04,Monday,10,70,52,18,68,54,14,-2.86,Overcast,66,No,None,Spring,High
FC0002595,SD006,Starbucks - UTC Westfield,UTC,mall,2024-03-04,Monday,12,122,94,28,123,91,32,0.82,Overcast,66,No,None,Spring,Very High
FC0002596,SD006,Starbucks - UTC Westfield,UTC,mall,2024-03-04,Monday,14,66,47,19,68,45,23,3.03,Overcast,66,No,None,Spring,High
FC0002597,SD006,Starbucks - UTC Westfield,UTC,mall,2024-03-04,Monday,15,84,59,25,85,57,28,1.19,Overcast,66,No,None,Spring,High
FC0002598,SD006,Starbucks - UTC Westfield,UTC,mall,2024-03-04,Monday,17,93,65,28,99,65,34,6.45,Overcast,66,No,None,Spring,High
FC0002599,SD006,Starbucks - UTC Westfield,UTC,mall,2024-03-04,Monday,18,63,46,17,65,48,17,3.17,Overcast,66,No,None,Spring,High
FC0002600,SD006,Starbucks - UTC Westfield,UTC,mall,2024-03-04,Monday,21,26,18,8,25,16,9,-3.85,Overcast,66,No,None,Spring,Low
FC0002601,SD006,Starbucks - UTC Westfield,UTC,mall,2024-03-11,Monday,7,68,46,22,72,52,20,5.88,Marine Layer,67,No,None,Spring,High
FC0002602,SD006,Starbucks - UTC Westfield,UTC,mall,2024-03-11,Monday,8,157,108,49,155,106,49,-1.27,Marine Layer,67,No,None,Spring,Very High
FC0002603,SD006,Starbucks - UTC Westfield,UTC,mall,2024-03-11,Monday,10,152,109,43,151,112,39,-0.66,Marine Layer,67,No,None,Spring,Very High
FC0002604,SD006,Starbucks - UTC Westfield,UTC,mall,2024-03-11,Monday,12,148,114,34,136,106,30,-8.11,Marine Layer,67,No,None,Spring,Very High
FC0002605,SD006,Starbucks - UTC Westfield,UTC,mall,2024-03-11,Monday,14,133,101,32,137,109,28,3.01,Marine Layer,67,No,None,Spring,Very High
FC0002606,SD006,Starbucks - UTC Westfield,UTC,mall,2024-03-11,Monday,15,91,66,25,107,85,22,17.58,Marine Layer,67,No,None,Spring,Very High
FC0002607,SD006,Starbucks - UTC Westfield,UTC,mall,2024-03-11,Monday,16,120,83,37,136,102,34,13.33,Marine Layer,67,No,None,Spring,Very High
FC0002608,SD006,Starbucks - UTC Westfield,UTC,mall,2024-03-11,Monday,19,65,44,21,67,53,14,3.08,Marine Layer,67,No,None,Spring,High
FC0002609,SD006,Starbucks - UTC Westfield,UTC,mall,2024-03-11,Monday,20,25,17,8,23,18,5,-8.0,Marine Layer,67,No,None,Spring,Low
FC0002610,SD006,Starbucks - UTC Westfield,UTC,mall,2024-03-11,Monday,21,25,18,7,26,18,8,4.0,Marine Layer,67,No,None,Spring,Low
FC0002611,SD006,Starbucks - UTC Westfield,UTC,mall,2024-03-18,Monday,6,35,26,9,36,25,11,2.86,Partly Cloudy,69,No,None,Spring,Moderate
FC0002612,SD006,Starbucks - UTC Westfield,UTC,mall,2024-03-18,Monday,9,150,110,40,167,112,55,11.33,Partly Cloudy,69,No,None,Spring,Very High
FC0002613,SD006,Starbucks - UTC Westfield,UTC,mall,2024-03-18,Monday,11,97,70,27,102,73,29,5.15,Partly Cloudy,69,No,None,Spring,Very High
FC0002614,SD006,Starbucks - UTC Westfield,UTC,mall,2024-03-18,Monday,13,132,98,34,137,95,42,3.79,Partly Cloudy,69,No,None,Spring,Very High
FC0002615,SD006,Starbucks - UTC Westfield,UTC,mall,2024-03-18,Monday,14,129,90,39,135,107,28,4.65,Partly Cloudy,69,No,None,Spring,Very High
FC0002616,SD006,Starbucks - UTC Westfield,UTC,mall,2024-03-18,Monday,15,123,88,35,115,91,24,-6.5,Partly Cloudy,69,No,None,Spring,Very High
FC0002617,SD006,Starbucks - UTC Westfield,UTC,mall,2024-03-18,Monday,16,109,80,29,94,65,29,-13.76,Partly Cloudy,69,No,None,Spring,High
FC0002618,SD006,Starbucks - UTC Westfield,UTC,mall,2024-03-18,Monday,17,109,79,30,102,68,34,-6.42,Partly Cloudy,69,No,None,Spring,Very High
FC0002619,SD006,Starbucks - UTC Westfield,UTC,mall,2024-03-18,Monday,19,62,42,20,64,47,17,3.23,Partly Cloudy,69,No,None,Spring,High
FC0002620,SD006,Starbucks - UTC Westfield,UTC,mall,2024-03-18,Monday,21,16,11,5,15,10,5,-6.25,Partly Cloudy,69,No,None,Spring,Low
FC0002621,SD006,Starbucks - UTC Westfield,UTC,mall,2024-03-25,Monday,6,37,28,9,34,26,8,-8.11,Sunny,69,No,None,Spring,Moderate
FC0002622,SD006,Starbucks - UTC Westfield,UTC,mall,2024-03-25,Monday,7,110,76,34,115,87,28,4.55,Sunny,69,No,None,Spring,Very High
FC0002623,SD006,Starbucks - UTC Westfield,UTC,mall,2024-03-25,Monday,8,188,139,49,197,147,50,4.79,Sunny,69,No,None,Spring,Very High
FC0002624,SD006,Starbucks - UTC Westfield,UTC,mall,2024-03-25,Monday,10,125,90,35,112,81,31,-10.4,Sunny,69,No,None,Spring,Very High
FC0002625,SD006,Starbucks - UTC Westfield,UTC,mall,2024-03-25,Monday,14,98,67,31,93,63,30,-5.1,Sunny,69,No,None,Spring,High
FC0002626,SD006,Starbucks - UTC Westfield,UTC,mall,2024-03-25,Monday,15,72,51,21,72,48,24,0.0,Sunny,69,No,None,Spring,High
FC0002627,SD006,Starbucks - UTC Westfield,UTC,mall,2024-03-25,Monday,16,69,53,16,66,43,23,-4.35,Sunny,69,No,None,Spring,High
FC0002628,SD006,Starbucks - UTC Westfield,UTC,mall,2024-03-25,Monday,18,64,46,18,74,50,24,15.62,Sunny,69,No,None,Spring,High
FC0002629,SD006,Starbucks - UTC Westfield,UTC,mall,2024-03-25,Monday,20,22,15,7,24,16,8,9.09,Sunny,69,No,None,Spring,Low
FC0002630,SD006,Starbucks - UTC Westfield,UTC,mall,2024-03-25,Monday,21,12,8,4,11,8,3,-8.33,Sunny,69,No,None,Spring,Low
FC0002631,SD006,Starbucks - UTC Westfield,UTC,mall,2024-04-01,Monday,6,22,15,7,22,16,6,0.0,Sunny,67,No,None,Spring,Low
FC0002632,SD006,Starbucks - UTC Westfield,UTC,mall,2024-04-01,Monday,8,156,115,41,155,112,43,-0.64,Sunny,67,No,None,Spring,Very High
FC0002633,SD006,Starbucks - UTC Westfield,UTC,mall,2024-04-01,Monday,10,81,56,25,76,59,17,-6.17,Sunny,67,No,None,Spring,High
FC0002634,SD006,Starbucks - UTC Westfield,UTC,mall,2024-04-01,Monday,13,100,69,31,95,62,33,-5.0,Sunny,67,No,None,Spring,High
FC0002635,SD006,Starbucks - UTC Westfield,UTC,mall,2024-04-01,Monday,14,79,61,18,79,58,21,0.0,Sunny,67,No,None,Spring,High
FC0002636,SD006,Starbucks - UTC Westfield,UTC,mall,2024-04-01,Monday,16,68,47,21,68,53,15,0.0,Sunny,67,No,None,Spring,High
FC0002637,SD006,Starbucks - UTC Westfield,UTC,mall,2024-04-01,Monday,17,94,63,31,78,52,26,-17.02,Sunny,67,No,None,Spring,High
FC0002638,SD006,Starbucks - UTC Westfield,UTC,mall,2024-04-01,Monday,18,85,61,24,67,44,23,-21.18,Sunny,67,No,None,Spring,High
FC0002639,SD006,Starbucks - UTC Westfield,UTC,mall,2024-04-01,Monday,19,39,26,13,38,28,10,-2.56,Sunny,67,No,None,Spring,Moderate
FC0002640,SD006,Starbucks - UTC Westfield,UTC,mall,2024-04-01,Monday,20,22,15,7,21,14,7,-4.55,Sunny,67,No,None,Spring,Low
FC0002641,SD006,Starbucks - UTC Westfield,UTC,mall,2024-04-08,Monday,6,31,22,9,30,23,7,-3.23,Marine Layer,70,No,None,Spring,Moderate
FC0002642,SD006,Starbucks - UTC Westfield,UTC,mall,2024-04-08,Monday,8,174,132,42,164,116,48,-5.75,Marine Layer,70,No,None,Spring,Very High
FC0002643,SD006,Starbucks - UTC Westfield,UTC,mall,2024-04-08,Monday,9,160,123,37,185,134,51,15.62,Marine Layer,70,No,None,Spring,Very High
FC0002644,SD006,Starbucks - UTC Westfield,UTC,mall,2024-04-08,Monday,10,104,77,27,100,72,28,-3.85,Marine Layer,70,No,None,Spring,Very High
FC0002645,SD006,Starbucks - UTC Westfield,UTC,mall,2024-04-08,Monday,11,102,72,30,90,66,24,-11.76,Marine Layer,70,No,None,Spring,High
FC0002646,SD006,Starbucks - UTC Westfield,UTC,mall,2024-04-08,Monday,12,84,64,20,94,66,28,11.9,Marine Layer,70,No,None,Spring,High
FC0002647,SD006,Starbucks - UTC Westfield,UTC,mall,2024-04-08,Monday,14,71,48,23,75,54,21,5.63,Marine Layer,70,No,None,Spring,High
FC0002648,SD006,Starbucks - UTC Westfield,UTC,mall,2024-04-08,Monday,15,110,74,36,117,92,25,6.36,Marine Layer,70,No,None,Spring,Very High
FC0002649,SD006,Starbucks - UTC Westfield,UTC,mall,2024-04-08,Monday,16,128,99,29,130,96,34,1.56,Marine Layer,70,No,None,Spring,Very High
FC0002650,SD006,Starbucks - UTC Westfield,UTC,mall,2024-04-08,Monday,21,13,10,3,14,10,4,7.69,Marine Layer,70,No,None,Spring,Low
FC0002651,SD006,Starbucks - UTC Westfield,UTC,mall,2024-04-15,Monday,7,108,81,27,115,82,33,6.48,Partly Cloudy,69,No,None,Spring,Very High
FC0002652,SD006,Starbucks - UTC Westfield,UTC,mall,2024-04-15,Monday,8,183,133,50,178,125,53,-2.73,Partly Cloudy,69,No,None,Spring,Very High
FC0002653,SD006,Starbucks - UTC Westfield,UTC,mall,2024-04-15,Monday,9,172,131,41,156,117,39,-9.3,Partly Cloudy,69,No,None,Spring,Very High
FC0002654,SD006,Starbucks - UTC Westfield,UTC,mall,2024-04-15,Monday,10,92,66,26,84,56,28,-8.7,Partly Cloudy,69,No,None,Spring,High
FC0002655,SD006,Starbucks - UTC Westfield,UTC,mall,2024-04-15,Monday,11,114,85,29,105,69,36,-7.89,Partly Cloudy,69,No,None,Spring,Very High
FC0002656,SD006,Starbucks - UTC Westfield,UTC,mall,2024-04-15,Monday,12,97,67,30,104,82,22,7.22,Partly Cloudy,69,No,None,Spring,Very High
FC0002657,SD006,Starbucks - UTC Westfield,UTC,mall,2024-04-15,Monday,15,102,71,31,112,81,31,9.8,Partly Cloudy,69,No,None,Spring,Very High
FC0002658,SD006,Starbucks - UTC Westfield,UTC,mall,2024-04-15,Monday,17,77,54,23,75,53,22,-2.6,Partly Cloudy,69,No,None,Spring,High
FC0002659,SD006,Starbucks - UTC Westfield,UTC,mall,2024-04-15,Monday,18,94,69,25,92,71,21,-2.13,Partly Cloudy,69,No,None,Spring,High
FC0002660,SD006,Starbucks - UTC Westfield,UTC,mall,2024-04-15,Monday,20,29,19,10,32,21,11,10.34,Partly Cloudy,69,No,None,Spring,Moderate
FC0002661,SD006,Starbucks - UTC Westfield,UTC,mall,2024-04-22,Monday,8,186,130,56,203,161,42,9.14,Partly Cloudy,70,No,None,Spring,Very High
FC0002662,SD006,Starbucks - UTC Westfield,UTC,mall,2024-04-22,Monday,9,137,94,43,143,113,30,4.38,Partly Cloudy,70,No,None,Spring,Very High
FC0002663,SD006,Starbucks - UTC Westfield,UTC,mall,2024-04-22,Monday,10,81,62,19,86,58,28,6.17,Partly Cloudy,70,No,None,Spring,High
FC0002664,SD006,Starbucks - UTC Westfield,UTC,mall,2024-04-22,Monday,11,136,93,43,131,99,32,-3.68,Partly Cloudy,70,No,None,Spring,Very High
FC0002665,SD006,Starbucks - UTC Westfield,UTC,mall,2024-04-22,Monday,12,158,121,37,168,118,50,6.33,Partly Cloudy,70,No,None,Spring,Very High
FC0002666,SD006,Starbucks - UTC Westfield,UTC,mall,2024-04-22,Monday,15,109,84,25,112,74,38,2.75,Partly Cloudy,70,No,None,Spring,Very High
FC0002667,SD006,Starbucks - UTC Westfield,UTC,mall,2024-04-22,Monday,16,108,82,26,86,61,25,-20.37,Partly Cloudy,70,No,None,Spring,High
FC0002668,SD006,Starbucks - UTC Westfield,UTC,mall,2024-04-22,Monday,18,59,41,18,55,38,17,-6.78,Partly Cloudy,70,No,None,Spring,Moderate
FC0002669,SD006,Starbucks - UTC Westfield,UTC,mall,2024-04-22,Monday,19,58,44,14,49,35,14,-15.52,Partly Cloudy,70,No,None,Spring,Moderate
FC0002670,SD006,Starbucks - UTC Westfield,UTC,mall,2024-04-22,Monday,20,26,19,7,27,21,6,3.85,Partly Cloudy,70,No,None,Spring,Low
FC0002671,SD006,Starbucks - UTC Westfield,UTC,mall,2024-04-29,Monday,6,42,28,14,43,32,11,2.38,Partly Cloudy,70,No,None,Spring,Moderate
FC0002672,SD006,Starbucks - UTC Westfield,UTC,mall,2024-04-29,Monday,7,69,50,19,73,49,24,5.8,Partly Cloudy,70,No,None,Spring,High
FC0002673,SD006,Starbucks - UTC Westfield,UTC,mall,2024-04-29,Monday,8,187,130,57,163,129,34,-12.83,Partly Cloudy,70,No,None,Spring,Very High
FC0002674,SD006,Starbucks - UTC Westfield,UTC,mall,2024-04-29,Monday,11,98,68,30,97,69,28,-1.02,Partly Cloudy,70,No,None,Spring,High
FC0002675,SD006,Starbucks - UTC Westfield,UTC,mall,2024-04-29,Monday,12,114,88,26,127,94,33,11.4,Partly Cloudy,70,No,None,Spring,Very High
FC0002676,SD006,Starbucks - UTC Westfield,UTC,mall,2024-04-29,Monday,15,107,80,27,102,73,29,-4.67,Partly Cloudy,70,No,None,Spring,Very High
FC0002677,SD006,Starbucks - UTC Westfield,UTC,mall,2024-04-29,Monday,16,124,85,39,132,101,31,6.45,Partly Cloudy,70,No,None,Spring,Very High
FC0002678,SD006,Starbucks - UTC Westfield,UTC,mall,2024-04-29,Monday,17,97,73,24,100,70,30,3.09,Partly Cloudy,70,No,None,Spring,Very High
FC0002679,SD006,Starbucks - UTC Westfield,UTC,mall,2024-04-29,Monday,19,61,43,18,61,47,14,0.0,Partly Cloudy,70,No,None,Spring,High
FC0002680,SD006,Starbucks - UTC Westfield,UTC,mall,2024-04-29,Monday,20,42,30,12,45,33,12,7.14,Partly Cloudy,70,No,None,Spring,Moderate
FC0002681,SD006,Starbucks - UTC Westfield,UTC,mall,2024-05-06,Monday,6,43,30,13,42,28,14,-2.33,Partly Cloudy,75,No,None,Spring,Moderate
FC0002682,SD006,Starbucks - UTC Westfield,UTC,mall,2024-05-06,Monday,7,98,71,27,93,68,25,-5.1,Partly Cloudy,75,No,None,Spring,High
FC0002683,SD006,Starbucks - UTC Westfield,UTC,mall,2024-05-06,Monday,8,141,108,33,144,101,43,2.13,Partly Cloudy,75,No,None,Spring,Very High
FC0002684,SD006,Starbucks - UTC Westfield,UTC,mall,2024-05-06,Monday,12,106,76,30,108,81,27,1.89,Partly Cloudy,75,No,None,Spring,Very High
FC0002685,SD006,Starbucks - UTC Westfield,UTC,mall,2024-05-06,Monday,14,117,84,33,141,95,46,20.51,Partly Cloudy,75,No,None,Spring,Very High
FC0002686,SD006,Starbucks - UTC Westfield,UTC,mall,2024-05-06,Monday,16,122,94,28,136,97,39,11.48,Partly Cloudy,75,No,None,Spring,Very High
FC0002687,SD006,Starbucks - UTC Westfield,UTC,mall,2024-05-06,Monday,17,106,81,25,93,71,22,-12.26,Partly Cloudy,75,No,None,Spring,High
FC0002688,SD006,Starbucks - UTC Westfield,UTC,mall,2024-05-06,Monday,18,97,67,30,79,56,23,-18.56,Partly Cloudy,75,No,None,Spring,High
FC0002689,SD006,Starbucks - UTC Westfield,UTC,mall,2024-05-06,Monday,19,61,43,18,62,43,19,1.64,Partly Cloudy,75,No,None,Spring,High
FC0002690,SD006,Starbucks - UTC Westfield,UTC,mall,2024-05-06,Monday,20,36,25,11,37,25,12,2.78,Partly Cloudy,75,No,None,Spring,Moderate
FC0002691,SD006,Starbucks - UTC Westfield,UTC,mall,2024-05-13,Monday,7,73,52,21,70,55,15,-4.11,Partly Cloudy,68,No,None,Spring,High
FC0002692,SD006,Starbucks - UTC Westfield,UTC,mall,2024-05-13,Monday,10,86,64,22,89,69,20,3.49,Partly Cloudy,68,No,None,Spring,High
FC0002693,SD006,Starbucks - UTC Westfield,UTC,mall,2024-05-13,Monday,12,95,67,28,98,75,23,3.16,Partly Cloudy,68,No,None,Spring,High
FC0002694,SD006,Starbucks - UTC Westfield,UTC,mall,2024-05-13,Monday,13,115,81,34,112,83,29,-2.61,Partly Cloudy,68,No,None,Spring,Very High
FC0002695,SD006,Starbucks - UTC Westfield,UTC,mall,2024-05-13,Monday,14,83,61,22,88,65,23,6.02,Partly Cloudy,68,No,None,Spring,High
FC0002696,SD006,Starbucks - UTC Westfield,UTC,mall,2024-05-13,Monday,15,120,85,35,119,84,35,-0.83,Partly Cloudy,68,No,None,Spring,Very High
FC0002697,SD006,Starbucks - UTC Westfield,UTC,mall,2024-05-13,Monday,16,70,48,22,71,50,21,1.43,Partly Cloudy,68,No,None,Spring,High
FC0002698,SD006,Starbucks - UTC Westfield,UTC,mall,2024-05-13,Monday,18,61,44,17,66,51,15,8.2,Partly Cloudy,68,No,None,Spring,High
FC0002699,SD006,Starbucks - UTC Westfield,UTC,mall,2024-05-13,Monday,19,49,36,13,43,29,14,-12.24,Partly Cloudy,68,No,None,Spring,Moderate
FC0002700,SD006,Starbucks - UTC Westfield,UTC,mall,2024-05-13,Monday,21,21,15,6,21,15,6,0.0,Partly Cloudy,68,No,None,Spring,Low
FC0002701,SD006,Starbucks - UTC Westfield,UTC,mall,2024-05-20,Monday,7,73,55,18,70,51,19,-4.11,Sunny,73,No,None,Spring,High
FC0002702,SD006,Starbucks - UTC Westfield,UTC,mall,2024-05-20,Monday,8,199,139,60,203,159,44,2.01,Sunny,73,No,None,Spring,Very High
FC0002703,SD006,Starbucks - UTC Westfield,UTC,mall,2024-05-20,Monday,9,148,109,39,138,102,36,-6.76,Sunny,73,No,None,Spring,Very High
FC0002704,SD006,Starbucks - UTC Westfield,UTC,mall,2024-05-20,Monday,11,109,78,31,112,81,31,2.75,Sunny,73,No,None,Spring,Very High
FC0002705,SD006,Starbucks - UTC Westfield,UTC,mall,2024-05-20,Monday,12,101,70,31,106,73,33,4.95,Sunny,73,No,None,Spring,Very High
FC0002706,SD006,Starbucks - UTC Westfield,UTC,mall,2024-05-20,Monday,13,92,62,30,89,67,22,-3.26,Sunny,73,No,None,Spring,High
FC0002707,SD006,Starbucks - UTC Westfield,UTC,mall,2024-05-20,Monday,14,127,88,39,140,105,35,10.24,Sunny,73,No,None,Spring,Very High
FC0002708,SD006,Starbucks - UTC Westfield,UTC,mall,2024-05-20,Monday,15,91,70,21,95,65,30,4.4,Sunny,73,No,None,Spring,High
FC0002709,SD006,Starbucks - UTC Westfield,UTC,mall,2024-05-20,Monday,18,68,51,17,65,47,18,-4.41,Sunny,73,No,None,Spring,High
FC0002710,SD006,Starbucks - UTC Westfield,UTC,mall,2024-05-20,Monday,19,39,28,11,33,22,11,-15.38,Sunny,73,No,None,Spring,Moderate
FC0002711,SD006,Starbucks - UTC Westfield,UTC,mall,2024-05-27,Monday,6,37,25,12,34,24,10,-8.11,Sunny,74,No,None,Spring,Moderate
FC0002712,SD006,Starbucks - UTC Westfield,UTC,mall,2024-05-27,Monday,7,88,62,26,76,52,24,-13.64,Sunny,74,No,None,Spring,High
FC0002713,SD006,Starbucks - UTC Westfield,UTC,mall,2024-05-27,Monday,8,177,131,46,171,116,55,-3.39,Sunny,74,No,None,Spring,Very High
FC0002714,SD006,Starbucks - UTC Westfield,UTC,mall,2024-05-27,Monday,11,103,72,31,98,66,32,-4.85,Sunny,74,No,None,Spring,High
FC0002715,SD006,Starbucks - UTC Westfield,UTC,mall,2024-05-27,Monday,12,110,83,27,103,71,32,-6.36,Sunny,74,No,None,Spring,Very High
FC0002716,SD006,Starbucks - UTC Westfield,UTC,mall,2024-05-27,Monday,15,120,92,28,126,99,27,5.0,Sunny,74,No,None,Spring,Very High
FC0002717,SD006,Starbucks - UTC Westfield,UTC,mall,2024-05-27,Monday,16,108,75,33,101,68,33,-6.48,Sunny,74,No,None,Spring,Very High
FC0002718,SD006,Starbucks - UTC Westfield,UTC,mall,2024-05-27,Monday,19,61,44,17,62,42,20,1.64,Sunny,74,No,None,Spring,High
FC0002719,SD006,Starbucks - UTC Westfield,UTC,mall,2024-05-27,Monday,20,25,17,8,20,15,5,-20.0,Sunny,74,No,None,Spring,Low
FC0002720,SD006,Starbucks - UTC Westfield,UTC,mall,2024-05-27,Monday,21,20,13,7,16,11,5,-20.0,Sunny,74,No,None,Spring,Low
FC0002721,SD006,Starbucks - UTC Westfield,UTC,mall,2024-06-03,Monday,6,38,26,12,38,29,9,0.0,Sunny,77,No,None,Summer,Moderate
FC0002722,SD006,Starbucks - UTC Westfield,UTC,mall,2024-06-03,Monday,7,72,52,20,75,53,22,4.17,Sunny,77,No,None,Summer,High
FC0002723,SD006,Starbucks - UTC Westfield,UTC,mall,2024-06-03,Monday,10,77,56,21,67,46,21,-12.99,Sunny,77,No,None,Summer,High
FC0002724,SD006,Starbucks - UTC Westfield,UTC,mall,2024-06-03,Monday,13,132,102,30,131,103,28,-0.76,Sunny,77,No,None,Summer,Very High
FC0002725,SD006,Starbucks - UTC Westfield,UTC,mall,2024-06-03,Monday,14,102,72,30,99,77,22,-2.94,Sunny,77,No,None,Summer,High
FC0002726,SD006,Starbucks - UTC Westfield,UTC,mall,2024-06-03,Monday,17,62,48,14,59,39,20,-4.84,Sunny,77,No,None,Summer,Moderate
FC0002727,SD006,Starbucks - UTC Westfield,UTC,mall,2024-06-03,Monday,18,57,44,13,50,35,15,-12.28,Sunny,77,No,None,Summer,Moderate
FC0002728,SD006,Starbucks - UTC Westfield,UTC,mall,2024-06-03,Monday,19,32,22,10,29,19,10,-9.38,Sunny,77,No,None,Summer,Low
FC0002729,SD006,Starbucks - UTC Westfield,UTC,mall,2024-06-03,Monday,20,39,28,11,38,26,12,-2.56,Sunny,77,No,None,Summer,Moderate
FC0002730,SD006,Starbucks - UTC Westfield,UTC,mall,2024-06-03,Monday,21,19,14,5,19,14,5,0.0,Sunny,77,No,None,Summer,Low
FC0002731,SD006,Starbucks - UTC Westfield,UTC,mall,2024-06-10,Monday,6,42,32,10,38,28,10,-9.52,Partly Cloudy,70,No,None,Summer,Moderate
