inventory_id,store_id,store_name,neighborhood,date,ingredient,ingredient_category,opening_stock_units,received_units,used_units,closing_stock_units,reorder_point,spoilage_units,forecasted_usage_units,usage_variance_pct,stock_status,inventory_flag,supplier_delay_flag
INV0004552,SD007,Starbucks - Hillcrest,Hillcrest,2024-02-16,Cold Brew Concentrate,Coffee & Tea,485,207,219,473,165,0,215,1.86,Healthy,neutral,No
INV0004553,SD007,Starbucks - Hillcrest,Hillcrest,2024-02-16,Whole Milk,Dairy,379,348,232,495,185,0,219,5.94,Healthy,neutral,No
INV0004554,SD007,Starbucks - Hillcrest,Hillcrest,2024-02-16,Strawberry Acai Base,Specialty,173,0,90,83,59,0,80,12.5,Healthy,neutral,No
INV0004555,SD007,Starbucks - Hillcrest,Hillcrest,2024-02-16,Almond Milk,Dairy Alternative,325,124,114,335,99,0,118,-3.39,Overstocked,promote,No
INV0004556,SD007,Starbucks - Hillcrest,Hillcrest,2024-02-16,Croissant Dough,Bakery Ingredients,75,46,26,95,24,0,33,-21.21,Overstocked,promote,No
INV0004557,SD007,Starbucks - Hillcrest,Hillcrest,2024-02-16,Caramel Sauce,Syrups & Sauces,202,106,80,228,56,0,58,37.93,Overstocked,neutral,No
INV0004558,SD007,Starbucks - Hillcrest,Hillcrest,2024-02-16,Blueberry Mix,Bakery Ingredients,56,0,19,37,16,0,17,11.76,Healthy,neutral,No
INV0004559,SD007,Starbucks - Hillcrest,Hillcrest,2024-02-16,Hazelnut Syrup,Syrups & Sauces,76,49,52,73,39,0,50,4.0,Healthy,neutral,No
INV0004560,SD007,Starbucks - Hillcrest,Hillcrest,2024-02-16,Turkey Slices,Food Ingredients,70,0,26,44,21,0,27,-3.7,Healthy,neutral,No
INV0004561,SD007,Starbucks - Hillcrest,Hillcrest,2024-02-16,Napkins,Supplies,391,0,231,160,187,0,255,-9.41,Low,neutral,No
INV0004562,SD007,Starbucks - Hillcrest,Hillcrest,2024-02-16,Paper Cups,Supplies,975,461,479,957,368,0,467,2.57,Healthy,neutral,No
INV0004563,SD007,Starbucks - Hillcrest,Hillcrest,2024-02-16,2% Milk,Dairy,484,0,347,137,256,0,319,8.78,Low,neutral,No
INV0004564,SD007,Starbucks - Hillcrest,Hillcrest,2024-02-16,Straws,Supplies,255,166,87,334,88,0,105,-17.14,Overstocked,promote,No
INV0004565,SD007,Starbucks - Hillcrest,Hillcrest,2024-02-16,Eggs,Food Ingredients,51,39,23,67,20,0,30,-23.33,Overstocked,promote,No
INV0004566,SD007,Starbucks - Hillcrest,Hillcrest,2024-02-16,Oat Milk,Dairy Alternative,109,102,59,152,54,0,82,-28.05,Healthy,neutral,No
INV0004567,SD007,Starbucks - Hillcrest,Hillcrest,2024-02-16,Espresso Beans,Coffee & Tea,499,0,174,325,156,0,204,-14.71,Healthy,neutral,No
INV0004568,SD007,Starbucks - Hillcrest,Hillcrest,2024-02-16,Matcha Powder,Coffee & Tea,808,432,272,968,230,0,257,5.84,Overstocked,neutral,No
INV0004569,SD007,Starbucks - Hillcrest,Hillcrest,2024-02-16,Spinach,Food Ingredients,59,0,14,45,16,0,22,-36.36,Healthy,neutral,No
INV0004570,SD007,Starbucks - Hillcrest,Hillcrest,2024-02-16,Ice,Other,66,36,41,61,28,0,35,17.14,Healthy,neutral,No
INV0004571,SD007,Starbucks - Hillcrest,Hillcrest,2024-02-16,Whipped Cream,Dairy,952,0,362,590,292,0,302,19.87,Healthy,neutral,No
INV0004572,SD007,Starbucks - Hillcrest,Hillcrest,2024-02-16,Sandwich Bread,Food Ingredients,109,0,35,74,30,0,36,-2.78,Healthy,neutral,No
INV0004573,SD007,Starbucks - Hillcrest,Hillcrest,2024-02-16,Chai Concentrate,Coffee & Tea,313,143,138,318,114,0,130,6.15,Healthy,neutral,No
INV0004574,SD007,Starbucks - Hillcrest,Hillcrest,2024-02-16,Dragonfruit Powder,Specialty,116,72,42,146,38,0,45,-6.67,Overstocked,promote,No
INV0004575,SD007,Starbucks - Hillcrest,Hillcrest,2024-02-16,Frappuccino Base,Specialty,103,35,32,106,28,0,37,-13.51,Overstocked,promote,No
INV0004576,SD007,Starbucks - Hillcrest,Hillcrest,2024-02-20,Almond Milk,Dairy Alternative,153,56,69,140,44,0,53,30.19,Overstocked,neutral,No
INV0004577,SD007,Starbucks - Hillcrest,Hillcrest,2024-02-20,Bacon,Food Ingredients,59,54,41,72,28,0,37,10.81,Healthy,neutral,No
INV0004578,SD007,Starbucks - Hillcrest,Hillcrest,2024-02-20,Frappuccino Base,Specialty,36,0,12,24,9,0,11,9.09,Healthy,neutral,No
INV0004579,SD007,Starbucks - Hillcrest,Hillcrest,2024-02-20,Chai Concentrate,Coffee & Tea,460,0,315,145,194,0,214,47.2,Low,neutral,No
INV0004580,SD007,Starbucks - Hillcrest,Hillcrest,2024-02-20,Pumpkin Spice Syrup,Syrups & Sauces,114,0,54,60,46,0,63,-14.29,Healthy,neutral,No
INV0004581,SD007,Starbucks - Hillcrest,Hillcrest,2024-02-20,Sandwich Bread,Food Ingredients,80,0,39,41,39,0,54,-27.78,Healthy,neutral,No
INV0004582,SD007,Starbucks - Hillcrest,Hillcrest,2024-02-20,Strawberry Acai Base,Specialty,31,14,13,32,11,0,15,-13.33,Healthy,neutral,No
INV0004583,SD007,Starbucks - Hillcrest,Hillcrest,2024-02-20,Espresso Beans,Coffee & Tea,706,260,244,722,208,0,246,-0.81,Overstocked,promote,No
INV0004584,SD007,Starbucks - Hillcrest,Hillcrest,2024-02-20,Matcha Powder,Coffee & Tea,763,0,219,544,222,0,290,-24.48,Healthy,neutral,No
INV0004585,SD007,Starbucks - Hillcrest,Hillcrest,2024-02-20,Paper Cups,Supplies,740,377,433,684,301,0,479,-9.6,Healthy,neutral,No
INV0004586,SD007,Starbucks - Hillcrest,Hillcrest,2024-02-20,Whole Milk,Dairy,439,0,245,194,234,0,283,-13.43,Low,neutral,No
INV0004587,SD007,Starbucks - Hillcrest,Hillcrest,2024-02-20,Dragonfruit Powder,Specialty,32,17,16,33,13,0,17,-5.88,Healthy,neutral,No
INV0004588,SD007,Starbucks - Hillcrest,Hillcrest,2024-02-20,Turkey Slices,Food Ingredients,30,25,19,36,13,0,17,11.76,Healthy,neutral,No
INV0004589,SD007,Starbucks - Hillcrest,Hillcrest,2024-02-20,Eggs,Food Ingredients,33,27,14,46,14,0,15,-6.67,Overstocked,promote,No
INV0004590,SD007,Starbucks - Hillcrest,Hillcrest,2024-02-20,Spinach,Food Ingredients,52,42,24,70,22,0,29,-17.24,Overstocked,promote,No
INV0004591,SD007,Starbucks - Hillcrest,Hillcrest,2024-02-20,Mocha Sauce,Syrups & Sauces,57,30,29,58,24,0,23,26.09,Healthy,neutral,No
INV0004592,SD007,Starbucks - Hillcrest,Hillcrest,2024-02-20,2% Milk,Dairy,226,0,139,87,115,0,156,-10.9,Low,neutral,No
INV0004593,SD007,Starbucks - Hillcrest,Hillcrest,2024-02-20,Napkins,Supplies,303,0,104,199,86,0,101,2.97,Healthy,neutral,No
INV0004594,SD007,Starbucks - Hillcrest,Hillcrest,2024-02-20,Whipped Cream,Dairy,396,369,262,503,196,0,255,2.75,Healthy,neutral,No
INV0004595,SD007,Starbucks - Hillcrest,Hillcrest,2024-02-20,Caramel Sauce,Syrups & Sauces,170,0,71,99,64,0,85,-16.47,Healthy,neutral,No
INV0004596,SD007,Starbucks - Hillcrest,Hillcrest,2024-02-20,Vanilla Syrup,Syrups & Sauces,67,39,21,85,20,0,25,-16.0,Overstocked,promote,No
INV0004597,SD007,Starbucks - Hillcrest,Hillcrest,2024-02-20,Cold Brew Concentrate,Coffee & Tea,562,216,234,544,172,0,262,-10.69,Overstocked,promote,No
INV0004598,SD007,Starbucks - Hillcrest,Hillcrest,2024-02-20,Ice,Other,140,96,57,179,51,0,56,1.79,Overstocked,promote,No
INV0004599,SD007,Starbucks - Hillcrest,Hillcrest,2024-02-20,Croissant Dough,Bakery Ingredients,55,35,38,52,28,0,35,8.57,Healthy,neutral,No
INV0004600,SD007,Starbucks - Hillcrest,Hillcrest,2024-02-20,Blueberry Mix,Bakery Ingredients,46,0,16,25,12,5,15,6.67,Healthy,neutral,No
INV0004601,SD007,Starbucks - Hillcrest,Hillcrest,2024-02-26,Whole Milk,Dairy,420,0,207,212,143,1,196,5.61,Healthy,neutral,No
INV0004602,SD007,Starbucks - Hillcrest,Hillcrest,2024-02-26,Spinach,Food Ingredients,96,69,44,116,36,5,48,-8.33,Overstocked,promote,No
INV0004603,SD007,Starbucks - Hillcrest,Hillcrest,2024-02-26,Blueberry Mix,Bakery Ingredients,96,0,65,31,44,0,55,18.18,Low,neutral,No
INV0004604,SD007,Starbucks - Hillcrest,Hillcrest,2024-02-26,Cold Brew Concentrate,Coffee & Tea,236,211,142,305,112,0,131,8.4,Healthy,neutral,No
INV0004605,SD007,Starbucks - Hillcrest,Hillcrest,2024-02-26,Vanilla Syrup,Syrups & Sauces,204,0,83,121,61,0,86,-3.49,Healthy,neutral,No
INV0004606,SD007,Starbucks - Hillcrest,Hillcrest,2024-02-26,Croissant Dough,Bakery Ingredients,97,0,28,69,32,0,45,-37.78,Healthy,neutral,No
INV0004607,SD007,Starbucks - Hillcrest,Hillcrest,2024-02-26,Dragonfruit Powder,Specialty,85,32,30,87,25,0,33,-9.09,Overstocked,promote,No
INV0004608,SD007,Starbucks - Hillcrest,Hillcrest,2024-02-26,Almond Milk,Dairy Alternative,352,199,134,417,106,0,116,15.52,Overstocked,neutral,No
INV0004609,SD007,Starbucks - Hillcrest,Hillcrest,2024-02-26,Sandwich Bread,Food Ingredients,97,0,36,60,35,1,46,-21.74,Healthy,neutral,No
INV0004610,SD007,Starbucks - Hillcrest,Hillcrest,2024-02-26,Straws,Supplies,412,0,111,301,110,0,135,-17.78,Healthy,neutral,No
INV0004611,SD007,Starbucks - Hillcrest,Hillcrest,2024-02-26,Espresso Beans,Coffee & Tea,191,0,84,107,65,0,72,16.67,Healthy,neutral,No
INV0004612,SD007,Starbucks - Hillcrest,Hillcrest,2024-02-26,Pumpkin Spice Syrup,Syrups & Sauces,121,0,67,54,48,0,57,17.54,Healthy,neutral,No
INV0004613,SD007,Starbucks - Hillcrest,Hillcrest,2024-02-26,Bacon,Food Ingredients,85,32,30,87,25,0,34,-11.76,Overstocked,promote,No
INV0004614,SD007,Starbucks - Hillcrest,Hillcrest,2024-02-26,Chai Concentrate,Coffee & Tea,488,388,269,607,207,0,271,-0.74,Healthy,neutral,No
INV0004615,SD007,Starbucks - Hillcrest,Hillcrest,2024-02-26,Ice,Other,90,0,34,56,26,0,30,13.33,Healthy,neutral,No
INV0004616,SD007,Starbucks - Hillcrest,Hillcrest,2024-02-26,Turkey Slices,Food Ingredients,71,28,27,72,22,0,25,8.0,Overstocked,neutral,No
INV0004617,SD007,Starbucks - Hillcrest,Hillcrest,2024-02-26,Napkins,Supplies,913,362,385,890,289,0,352,9.38,Overstocked,neutral,No
INV0004618,SD007,Starbucks - Hillcrest,Hillcrest,2024-02-26,Eggs,Food Ingredients,48,0,18,30,20,0,28,-35.71,Healthy,neutral,No
INV0004619,SD007,Starbucks - Hillcrest,Hillcrest,2024-02-26,Oat Milk,Dairy Alternative,165,0,91,74,88,0,103,-11.65,Low,neutral,No
INV0004620,SD007,Starbucks - Hillcrest,Hillcrest,2024-02-26,Frappuccino Base,Specialty,50,33,31,52,26,0,36,-13.89,Healthy,neutral,No
INV0004621,SD007,Starbucks - Hillcrest,Hillcrest,2024-02-26,Caramel Sauce,Syrups & Sauces,186,66,62,190,52,0,80,-22.5,Overstocked,promote,No
INV0004622,SD007,Starbucks - Hillcrest,Hillcrest,2024-02-26,2% Milk,Dairy,192,169,108,253,90,0,118,-8.47,Healthy,neutral,No
INV0004623,SD007,Starbucks - Hillcrest,Hillcrest,2024-02-26,Hazelnut Syrup,Syrups & Sauces,123,0,39,84,37,0,39,0.0,Healthy,neutral,No
INV0004624,SD007,Starbucks - Hillcrest,Hillcrest,2024-02-26,Whipped Cream,Dairy,507,219,222,504,175,0,206,7.77,Healthy,neutral,No
INV0004625,SD007,Starbucks - Hillcrest,Hillcrest,2024-02-26,Strawberry Acai Base,Specialty,81,75,48,108,40,0,54,-11.11,Healthy,neutral,No
INV0004626,SD007,Starbucks - Hillcrest,Hillcrest,2024-03-03,2% Milk,Dairy,523,439,314,648,234,0,349,-10.03,Healthy,neutral,No
INV0004627,SD007,Starbucks - Hillcrest,Hillcrest,2024-03-03,Napkins,Supplies,781,0,318,463,336,0,354,-10.17,Healthy,neutral,No
INV0004628,SD007,Starbucks - Hillcrest,Hillcrest,2024-03-03,Oat Milk,Dairy Alternative,257,0,128,129,108,0,126,1.59,Healthy,neutral,No
INV0004629,SD007,Starbucks - Hillcrest,Hillcrest,2024-03-03,Hazelnut Syrup,Syrups & Sauces,177,0,88,89,75,0,93,-5.38,Healthy,neutral,No
INV0004630,SD007,Starbucks - Hillcrest,Hillcrest,2024-03-03,Dragonfruit Powder,Specialty,177,70,65,182,56,0,76,-14.47,Overstocked,promote,No
INV0004631,SD007,Starbucks - Hillcrest,Hillcrest,2024-03-03,Vanilla Syrup,Syrups & Sauces,135,0,49,86,44,0,55,-10.91,Healthy,neutral,No
INV0004632,SD007,Starbucks - Hillcrest,Hillcrest,2024-03-03,Frappuccino Base,Specialty,119,0,51,68,37,0,48,6.25,Healthy,neutral,No
INV0004633,SD007,Starbucks - Hillcrest,Hillcrest,2024-03-03,Espresso Beans,Coffee & Tea,287,168,183,272,134,0,174,5.17,Healthy,neutral,No
INV0004634,SD007,Starbucks - Hillcrest,Hillcrest,2024-03-03,Turkey Slices,Food Ingredients,22,0,12,10,8,0,12,0.0,Healthy,neutral,No
INV0004635,SD007,Starbucks - Hillcrest,Hillcrest,2024-03-03,Sandwich Bread,Food Ingredients,29,0,12,12,8,5,8,50.0,Healthy,neutral,No
INV0004636,SD007,Starbucks - Hillcrest,Hillcrest,2024-03-03,Ice,Other,135,71,63,143,56,0,71,-11.27,Healthy,neutral,No
INV0004637,SD007,Starbucks - Hillcrest,Hillcrest,2024-03-03,Blueberry Mix,Bakery Ingredients,28,22,16,34,12,0,15,6.67,Healthy,neutral,No
INV0004638,SD007,Starbucks - Hillcrest,Hillcrest,2024-03-03,Croissant Dough,Bakery Ingredients,51,22,23,50,17,0,21,9.52,Healthy,neutral,No
INV0004639,SD007,Starbucks - Hillcrest,Hillcrest,2024-03-03,Almond Milk,Dairy Alternative,287,0,141,146,114,0,173,-18.5,Healthy,neutral,No
INV0004640,SD007,Starbucks - Hillcrest,Hillcrest,2024-03-03,Straws,Supplies,495,0,353,142,261,0,325,8.62,Low,neutral,No
INV0004641,SD007,Starbucks - Hillcrest,Hillcrest,2024-03-03,Pumpkin Spice Syrup,Syrups & Sauces,117,0,75,42,59,0,80,-6.25,Low,neutral,No
INV0004642,SD007,Starbucks - Hillcrest,Hillcrest,2024-03-03,Caramel Sauce,Syrups & Sauces,58,24,22,60,19,0,21,4.76,Overstocked,promote,No
INV0004643,SD007,Starbucks - Hillcrest,Hillcrest,2024-03-03,Eggs,Food Ingredients,76,42,27,91,22,0,30,-10.0,Overstocked,promote,No
INV0004644,SD007,Starbucks - Hillcrest,Hillcrest,2024-03-03,Whole Milk,Dairy,480,0,324,156,244,0,314,3.18,Low,neutral,No
INV0004645,SD007,Starbucks - Hillcrest,Hillcrest,2024-03-03,Mocha Sauce,Syrups & Sauces,37,0,30,7,19,0,23,30.43,Critical Low,save,No
INV0004646,SD007,Starbucks - Hillcrest,Hillcrest,2024-03-03,Cold Brew Concentrate,Coffee & Tea,350,0,117,233,96,0,128,-8.59,Healthy,neutral,No
INV0004647,SD007,Starbucks - Hillcrest,Hillcrest,2024-03-03,Chai Concentrate,Coffee & Tea,401,182,170,413,145,0,199,-14.57,Healthy,neutral,No
INV0004648,SD007,Starbucks - Hillcrest,Hillcrest,2024-03-03,Bacon,Food Ingredients,66,0,46,20,28,0,32,43.75,Low,neutral,No
INV0004649,SD007,Starbucks - Hillcrest,Hillcrest,2024-03-03,Spinach,Food Ingredients,21,19,12,28,10,0,13,-7.69,Healthy,neutral,No
INV0004650,SD007,Starbucks - Hillcrest,Hillcrest,2024-03-03,Strawberry Acai Base,Specialty,92,0,54,38,42,0,54,0.0,Low,neutral,No
INV0004651,SD007,Starbucks - Hillcrest,Hillcrest,2024-03-08,Ice,Other,149,0,76,73,60,0,70,8.57,Healthy,neutral,No
INV0004652,SD007,Starbucks - Hillcrest,Hillcrest,2024-03-08,Whole Milk,Dairy,609,0,246,363,186,0,212,16.04,Healthy,neutral,No
INV0004653,SD007,Starbucks - Hillcrest,Hillcrest,2024-03-08,Almond Milk,Dairy Alternative,73,0,49,24,38,0,46,6.52,Low,neutral,No
INV0004654,SD007,Starbucks - Hillcrest,Hillcrest,2024-03-08,Chai Concentrate,Coffee & Tea,166,0,109,57,69,0,81,34.57,Low,neutral,No
INV0004655,SD007,Starbucks - Hillcrest,Hillcrest,2024-03-08,Eggs,Food Ingredients,64,0,22,42,19,0,22,0.0,Healthy,neutral,No
INV0004656,SD007,Starbucks - Hillcrest,Hillcrest,2024-03-08,Bacon,Food Ingredients,39,17,17,39,13,0,20,-15.0,Healthy,neutral,No
INV0004657,SD007,Starbucks - Hillcrest,Hillcrest,2024-03-08,Oat Milk,Dairy Alternative,275,0,112,163,95,0,106,5.66,Healthy,neutral,No
INV0004658,SD007,Starbucks - Hillcrest,Hillcrest,2024-03-08,Espresso Beans,Coffee & Tea,463,0,300,163,228,0,317,-5.36,Low,neutral,No
INV0004659,SD007,Starbucks - Hillcrest,Hillcrest,2024-03-08,Whipped Cream,Dairy,439,249,188,500,132,0,196,-4.08,Overstocked,promote,No
INV0004660,SD007,Starbucks - Hillcrest,Hillcrest,2024-03-08,Vanilla Syrup,Syrups & Sauces,118,0,77,41,52,0,60,28.33,Low,neutral,No
INV0004661,SD007,Starbucks - Hillcrest,Hillcrest,2024-03-08,Frappuccino Base,Specialty,173,77,67,183,61,0,71,-5.63,Healthy,neutral,No
INV0004662,SD007,Starbucks - Hillcrest,Hillcrest,2024-03-08,Straws,Supplies,1261,453,452,1262,362,0,503,-10.14,Overstocked,promote,No
INV0004663,SD007,Starbucks - Hillcrest,Hillcrest,2024-03-08,Strawberry Acai Base,Specialty,69,0,18,51,18,0,21,-14.29,Healthy,save,Yes
INV0004664,SD007,Starbucks - Hillcrest,Hillcrest,2024-03-08,Croissant Dough,Bakery Ingredients,76,0,28,48,24,0,27,3.7,Healthy,neutral,No
INV0004665,SD007,Starbucks - Hillcrest,Hillcrest,2024-03-08,Pumpkin Spice Syrup,Syrups & Sauces,132,44,45,131,35,0,43,4.65,Overstocked,promote,No
INV0004666,SD007,Starbucks - Hillcrest,Hillcrest,2024-03-08,Mocha Sauce,Syrups & Sauces,171,0,81,90,56,0,80,1.25,Healthy,neutral,No
INV0004667,SD007,Starbucks - Hillcrest,Hillcrest,2024-03-08,Cold Brew Concentrate,Coffee & Tea,557,396,251,702,211,0,259,-3.09,Overstocked,promote,No
INV0004668,SD007,Starbucks - Hillcrest,Hillcrest,2024-03-08,Spinach,Food Ingredients,111,48,43,116,38,0,43,0.0,Overstocked,promote,No
INV0004669,SD007,Starbucks - Hillcrest,Hillcrest,2024-03-08,Paper Cups,Supplies,965,0,368,597,324,0,412,-10.68,Healthy,neutral,No
INV0004670,SD007,Starbucks - Hillcrest,Hillcrest,2024-03-08,Matcha Powder,Coffee & Tea,238,0,112,126,98,0,131,-14.5,Healthy,neutral,No
INV0004671,SD007,Starbucks - Hillcrest,Hillcrest,2024-03-08,Sandwich Bread,Food Ingredients,26,0,8,18,8,0,11,-27.27,Healthy,neutral,No
INV0004672,SD007,Starbucks - Hillcrest,Hillcrest,2024-03-08,2% Milk,Dairy,422,0,136,286,112,0,127,7.09,Healthy,neutral,No
INV0004673,SD007,Starbucks - Hillcrest,Hillcrest,2024-03-08,Blueberry Mix,Bakery Ingredients,135,0,62,73,47,0,55,12.73,Healthy,neutral,No
INV0004674,SD007,Starbucks - Hillcrest,Hillcrest,2024-03-08,Dragonfruit Powder,Specialty,50,39,29,60,20,0,26,11.54,Healthy,save,Yes
INV0004675,SD007,Starbucks - Hillcrest,Hillcrest,2024-03-08,Napkins,Supplies,524,312,212,624,166,0,227,-6.61,Overstocked,promote,No
INV0004676,SD007,Starbucks - Hillcrest,Hillcrest,2024-03-14,Mocha Sauce,Syrups & Sauces,73,0,32,41,27,0,35,-8.57,Healthy,neutral,No
INV0004677,SD007,Starbucks - Hillcrest,Hillcrest,2024-03-14,Straws,Supplies,640,359,393,606,287,0,312,25.96,Healthy,neutral,No
INV0004678,SD007,Starbucks - Hillcrest,Hillcrest,2024-03-14,Strawberry Acai Base,Specialty,159,0,66,93,54,0,82,-19.51,Healthy,neutral,No
INV0004679,SD007,Starbucks - Hillcrest,Hillcrest,2024-03-14,Chai Concentrate,Coffee & Tea,438,0,300,138,213,0,294,2.04,Low,neutral,No
INV0004680,SD007,Starbucks - Hillcrest,Hillcrest,2024-03-14,Matcha Powder,Coffee & Tea,241,0,156,85,113,0,133,17.29,Low,neutral,No
INV0004681,SD007,Starbucks - Hillcrest,Hillcrest,2024-03-14,Dragonfruit Powder,Specialty,108,0,70,38,54,0,62,12.9,Low,neutral,No
INV0004682,SD007,Starbucks - Hillcrest,Hillcrest,2024-03-14,Croissant Dough,Bakery Ingredients,157,54,67,144,43,0,47,42.55,Overstocked,neutral,No
INV0004683,SD007,Starbucks - Hillcrest,Hillcrest,2024-03-14,Hazelnut Syrup,Syrups & Sauces,176,102,73,205,54,0,59,23.73,Overstocked,save,Yes
INV0004684,SD007,Starbucks - Hillcrest,Hillcrest,2024-03-14,Vanilla Syrup,Syrups & Sauces,53,0,20,33,17,0,20,0.0,Healthy,neutral,No
INV0004685,SD007,Starbucks - Hillcrest,Hillcrest,2024-03-14,Eggs,Food Ingredients,77,0,37,40,24,0,32,15.62,Healthy,neutral,No
INV0004686,SD007,Starbucks - Hillcrest,Hillcrest,2024-03-14,Bacon,Food Ingredients,30,0,9,21,8,0,9,0.0,Healthy,neutral,No
INV0004687,SD007,Starbucks - Hillcrest,Hillcrest,2024-03-14,Turkey Slices,Food Ingredients,47,0,20,27,17,0,24,-16.67,Healthy,neutral,No
INV0004688,SD007,Starbucks - Hillcrest,Hillcrest,2024-03-14,Ice,Other,148,0,62,86,60,0,67,-7.46,Healthy,neutral,No
INV0004689,SD007,Starbucks - Hillcrest,Hillcrest,2024-03-14,Blueberry Mix,Bakery Ingredients,83,0,47,36,42,0,59,-20.34,Low,neutral,No
INV0004690,SD007,Starbucks - Hillcrest,Hillcrest,2024-03-14,Oat Milk,Dairy Alternative,180,112,119,173,89,0,100,19.0,Healthy,neutral,No
INV0004691,SD007,Starbucks - Hillcrest,Hillcrest,2024-03-14,Sandwich Bread,Food Ingredients,28,0,9,19,8,0,11,-18.18,Healthy,neutral,No
INV0004692,SD007,Starbucks - Hillcrest,Hillcrest,2024-03-14,Caramel Sauce,Syrups & Sauces,234,0,98,136,64,0,76,28.95,Healthy,neutral,No
INV0004693,SD007,Starbucks - Hillcrest,Hillcrest,2024-03-14,Whole Milk,Dairy,701,0,277,424,250,0,339,-18.29,Healthy,neutral,No
INV0004694,SD007,Starbucks - Hillcrest,Hillcrest,2024-03-14,Frappuccino Base,Specialty,113,0,52,61,52,0,65,-20.0,Healthy,neutral,No
INV0004695,SD007,Starbucks - Hillcrest,Hillcrest,2024-03-14,Pumpkin Spice Syrup,Syrups & Sauces,105,0,47,58,40,0,54,-12.96,Healthy,neutral,No
INV0004696,SD007,Starbucks - Hillcrest,Hillcrest,2024-03-14,Spinach,Food Ingredients,53,0,17,36,15,0,18,-5.56,Healthy,neutral,No
INV0004697,SD007,Starbucks - Hillcrest,Hillcrest,2024-03-14,Whipped Cream,Dairy,335,215,238,312,172,0,247,-3.64,Healthy,neutral,No
INV0004698,SD007,Starbucks - Hillcrest,Hillcrest,2024-03-14,Espresso Beans,Coffee & Tea,358,316,219,455,168,0,235,-6.81,Healthy,neutral,No
INV0004699,SD007,Starbucks - Hillcrest,Hillcrest,2024-03-14,Paper Cups,Supplies,895,747,376,1266,398,0,550,-31.64,Overstocked,promote,No
INV0004700,SD007,Starbucks - Hillcrest,Hillcrest,2024-03-14,2% Milk,Dairy,671,0,269,402,214,0,279,-3.58,Healthy,neutral,No
INV0004701,SD007,Starbucks - Hillcrest,Hillcrest,2024-03-20,Croissant Dough,Bakery Ingredients,71,0,27,44,23,0,28,-3.57,Healthy,neutral,No
INV0004702,SD007,Starbucks - Hillcrest,Hillcrest,2024-03-20,Spinach,Food Ingredients,86,0,35,51,25,0,39,-10.26,Healthy,neutral,No
INV0004703,SD007,Starbucks - Hillcrest,Hillcrest,2024-03-20,Sandwich Bread,Food Ingredients,55,0,34,21,28,0,34,0.0,Low,neutral,No
INV0004704,SD007,Starbucks - Hillcrest,Hillcrest,2024-03-20,Blueberry Mix,Bakery Ingredients,147,0,57,90,46,0,71,-19.72,Healthy,neutral,No
INV0004705,SD007,Starbucks - Hillcrest,Hillcrest,2024-03-20,Ice,Other,47,0,19,28,16,0,21,-9.52,Healthy,neutral,No
INV0004706,SD007,Starbucks - Hillcrest,Hillcrest,2024-03-20,Cold Brew Concentrate,Coffee & Tea,322,0,169,153,145,0,171,-1.17,Healthy,neutral,No
INV0004707,SD007,Starbucks - Hillcrest,Hillcrest,2024-03-20,Espresso Beans,Coffee & Tea,395,151,116,430,120,0,140,-17.14,Overstocked,promote,No
INV0004708,SD007,Starbucks - Hillcrest,Hillcrest,2024-03-20,Oat Milk,Dairy Alternative,328,0,118,210,95,0,119,-0.84,Healthy,neutral,No
INV0004709,SD007,Starbucks - Hillcrest,Hillcrest,2024-03-20,Napkins,Supplies,554,0,213,341,148,0,204,4.41,Healthy,neutral,No
INV0004710,SD007,Starbucks - Hillcrest,Hillcrest,2024-03-20,Eggs,Food Ingredients,63,0,27,36,26,0,27,0.0,Healthy,neutral,No
INV0004711,SD007,Starbucks - Hillcrest,Hillcrest,2024-03-20,Bacon,Food Ingredients,43,18,22,39,14,0,17,29.41,Healthy,neutral,No
INV0004712,SD007,Starbucks - Hillcrest,Hillcrest,2024-03-20,Frappuccino Base,Specialty,78,39,23,94,20,0,28,-17.86,Overstocked,promote,No
INV0004713,SD007,Starbucks - Hillcrest,Hillcrest,2024-03-20,Caramel Sauce,Syrups & Sauces,177,0,64,113,48,0,56,14.29,Healthy,neutral,No
INV0004714,SD007,Starbucks - Hillcrest,Hillcrest,2024-03-20,Dragonfruit Powder,Specialty,146,79,63,162,42,0,59,6.78,Overstocked,neutral,No
INV0004715,SD007,Starbucks - Hillcrest,Hillcrest,2024-03-20,2% Milk,Dairy,341,262,173,430,140,0,213,-18.78,Overstocked,promote,No
INV0004716,SD007,Starbucks - Hillcrest,Hillcrest,2024-03-20,Vanilla Syrup,Syrups & Sauces,84,0,33,51,25,0,34,-2.94,Healthy,neutral,No
