shift_id,store_id,store_name,neighborhood,date,day_of_week,shift_start,shift_end,employee_id,employee_role,skill_level,scheduled_hours,availability_status,callout_flag,expected_orders_per_hour,required_staff,scheduled_staff,staffing_gap,staffing_status
SHF0001523,SD005,Starbucks - North Park,North Park,2024-07-15,Monday,06:00,10:00,EMP00165,Barista,Intermediate,4,Available,No,27,2,4,2,Overstaffed
SHF0001524,SD005,Starbucks - North Park,North Park,2024-07-15,Monday,17:00,21:00,EMP00480,Barista,Entry,4,Available,No,31,2,2,0,Balanced
SHF0001525,SD005,Starbucks - North Park,North Park,2024-07-15,Monday,06:00,10:00,EMP00006,Barista,Entry,4,Available,No,32,2,2,0,Balanced
SHF0001526,SD005,Starbucks - North Park,North Park,2024-07-15,Monday,13:00,17:00,EMP00472,Barista,Intermediate,4,Available,No,51,2,2,0,Balanced
SHF0001527,SD005,Starbucks - North Park,North Park,2024-07-15,Monday,10:00,14:00,EMP00461,Shift Supervisor,Entry,4,Available,No,42,2,2,0,Balanced
SHF0001528,SD005,Starbucks - North Park,North Park,2024-07-15,Monday,11:00,15:00,EMP00321,Barista,Entry,4,Available,No,41,2,1,-1,Understaffed
SHF0001529,SD005,Starbucks - North Park,North Park,2024-07-22,Monday,05:00,09:00,EMP00416,Shift Supervisor,Entry,4,Available,No,23,2,2,0,Balanced
SHF0001530,SD005,Starbucks - North Park,North Park,2024-07-22,Monday,17:00,21:00,EMP00015,Barista,Intermediate,4,Available,No,42,2,2,0,Balanced
SHF0001531,SD005,Starbucks - North Park,North Park,2024-07-22,Monday,07:00,11:00,EMP00010,Barista,Intermediate,4,Available,No,67,3,1,-2,Understaffed
SHF0001532,SD005,Starbucks - North Park,North Park,2024-07-22,Monday,13:00,17:00,EMP00259,Shift Supervisor,Entry,4,Available,No,42,2,4,2,Overstaffed
SHF0001533,SD005,Starbucks - North Park,North Park,2024-07-22,Monday,18:00,22:00,EMP00232,Shift Supervisor,Senior,4,Available,No,41,2,2,0,Balanced
SHF0001534,SD005,Starbucks - North Park,North Park,2024-07-22,Monday,15:00,19:00,EMP00324,Barista,Entry,4,Available,No,28,2,2,0,Balanced
SHF0001535,SD005,Starbucks - North Park,North Park,2024-07-22,Monday,10:00,14:00,EMP00318,Barista,Entry,4,Available,No,52,2,4,2,Overstaffed
SHF0001536,SD005,Starbucks - North Park,North Park,2024-07-22,Monday,18:00,22:00,EMP00079,Barista,Intermediate,4,Available,No,25,2,2,0,Balanced
SHF0001537,SD005,Starbucks - North Park,North Park,2024-07-22,Monday,09:00,13:00,EMP00380,Shift Supervisor,Intermediate,4,Available,No,70,3,2,-1,Understaffed
SHF0001538,SD005,Starbucks - North Park,North Park,2024-07-22,Monday,06:00,10:00,EMP00325,Barista,Senior,4,Available,No,33,2,2,0,Balanced
SHF0001539,SD005,Starbucks - North Park,North Park,2024-07-22,Monday,09:00,13:00,EMP00214,Barista,Entry,4,Available,No,66,3,1,-2,Understaffed
SHF0001540,SD006,Starbucks - UTC Westfield,UTC,2024-01-01,Monday,09:00,13:00,EMP00129,Barista,Entry,4,Available,No,78,3,3,0,Balanced
SHF0001541,SD006,Starbucks - UTC Westfield,UTC,2024-01-01,Monday,10:00,14:00,EMP00423,Barista,Entry,4,Available,No,51,2,1,-1,Understaffed
SHF0001542,SD006,Starbucks - UTC Westfield,UTC,2024-01-01,Monday,07:00,11:00,EMP00411,Barista,Intermediate,4,Available,No,79,3,4,1,Overstaffed
SHF0001543,SD006,Starbucks - UTC Westfield,UTC,2024-01-01,Monday,11:00,15:00,EMP00284,Barista,Entry,4,Available,No,41,2,2,0,Balanced
SHF0001544,SD006,Starbucks - UTC Westfield,UTC,2024-01-01,Monday,14:00,18:00,EMP00287,Shift Supervisor,Intermediate,4,Available,No,40,2,3,1,Overstaffed
SHF0001545,SD006,Starbucks - UTC Westfield,UTC,2024-01-01,Monday,05:00,09:00,EMP00496,Barista,Entry,4,Available,No,40,2,1,-1,Understaffed
SHF0001546,SD006,Starbucks - UTC Westfield,UTC,2024-01-01,Monday,17:00,21:00,EMP00303,Barista,Entry,4,Available,No,26,2,2,0,Balanced
SHF0001547,SD006,Starbucks - UTC Westfield,UTC,2024-01-01,Monday,07:00,11:00,EMP00413,Barista,Senior,4,Available,No,67,3,1,-2,Understaffed
SHF0001548,SD006,Starbucks - UTC Westfield,UTC,2024-01-01,Monday,07:00,11:00,EMP00480,Shift Supervisor,Intermediate,4,Available,No,66,3,3,0,Balanced
SHF0001549,SD006,Starbucks - UTC Westfield,UTC,2024-01-01,Monday,15:00,19:00,EMP00219,Barista,Intermediate,4,Available,No,28,2,3,1,Overstaffed
SHF0001550,SD006,Starbucks - UTC Westfield,UTC,2024-01-08,Monday,15:00,19:00,EMP00276,Barista,Senior,4,Available,No,29,2,1,-1,Understaffed
SHF0001551,SD006,Starbucks - UTC Westfield,UTC,2024-01-08,Monday,09:00,13:00,EMP00078,Barista,Senior,4,Available,No,86,4,4,0,Balanced
SHF0001552,SD006,Starbucks - UTC Westfield,UTC,2024-01-08,Monday,14:00,18:00,EMP00235,Barista,Senior,4,Available,No,41,2,2,0,Balanced
SHF0001553,SD006,Starbucks - UTC Westfield,UTC,2024-01-08,Monday,09:00,13:00,EMP00253,Barista,Senior,4,Available,No,56,2,2,0,Balanced
SHF0001554,SD006,Starbucks - UTC Westfield,UTC,2024-01-08,Monday,15:00,19:00,EMP00112,Barista,Senior,4,Available,No,32,2,4,2,Overstaffed
SHF0001555,SD006,Starbucks - UTC Westfield,UTC,2024-01-08,Monday,18:00,22:00,EMP00125,Barista,Entry,4,Available,No,29,2,2,0,Balanced
SHF0001556,SD006,Starbucks - UTC Westfield,UTC,2024-01-08,Monday,13:00,17:00,EMP00230,Barista,Intermediate,4,Available,No,49,2,2,0,Balanced
SHF0001557,SD006,Starbucks - UTC Westfield,UTC,2024-01-08,Monday,05:00,09:00,EMP00020,Barista,Senior,4,Available,No,36,2,2,0,Balanced
SHF0001558,SD006,Starbucks - UTC Westfield,UTC,2024-01-15,Monday,15:00,19:00,EMP00036,Barista,Entry,4,Available,No,22,2,2,0,Balanced
SHF0001559,SD006,Starbucks - UTC Westfield,UTC,2024-01-15,Monday,05:00,09:00,EMP00249,Shift Supervisor,Intermediate,4,Available,No,31,2,2,0,Balanced
SHF0001560,SD006,Starbucks - UTC Westfield,UTC,2024-01-15,Monday,15:00,19:00,EMP00300,Barista,Intermediate,4,Available,No,29,2,1,-1,Understaffed
SHF0001561,SD006,Starbucks - UTC Westfield,UTC,2024-01-15,Monday,07:00,11:00,EMP00153,Barista,Senior,4,Available,No,78,3,3,0,Balanced
SHF0001562,SD006,Starbucks - UTC Westfield,UTC,2024-01-15,Monday,15:00,19:00,EMP00485,Barista,Senior,4,Available,No,28,2,2,0,Balanced
SHF0001563,SD006,Starbucks - UTC Westfield,UTC,2024-01-15,Monday,09:00,13:00,EMP00249,Shift Supervisor,Entry,4,Available,No,57,2,2,0,Balanced
SHF0001564,SD006,Starbucks - UTC Westfield,UTC,2024-01-15,Monday,09:00,13:00,EMP00191,Barista,Intermediate,4,Available,No,71,3,3,0,Balanced
SHF0001565,SD006,Starbucks - UTC Westfield,UTC,2024-01-15,Monday,05:00,09:00,EMP00049,Barista,Intermediate,4,Available,No,35,2,3,1,Overstaffed
SHF0001566,SD006,Starbucks - UTC Westfield,UTC,2024-01-15,Monday,15:00,19:00,EMP00434,Barista,Entry,4,Available,No,43,2,1,-1,Understaffed
SHF0001567,SD006,Starbucks - UTC Westfield,UTC,2024-01-15,Monday,10:00,14:00,EMP00316,Shift Supervisor,Entry,4,Available,No,58,2,4,2,Overstaffed
SHF0001568,SD006,Starbucks - UTC Westfield,UTC,2024-01-15,Monday,11:00,15:00,EMP00311,Barista,Entry,4,Available,No,49,2,1,-1,Understaffed
SHF0001569,SD006,Starbucks - UTC Westfield,UTC,2024-01-22,Monday,13:00,17:00,EMP00096,Barista,Intermediate,4,Available,No,40,2,2,0,Balanced
SHF0001570,SD006,Starbucks - UTC Westfield,UTC,2024-01-22,Monday,14:00,18:00,EMP00214,Barista,Intermediate,4,Available,No,43,2,2,0,Balanced
SHF0001571,SD006,Starbucks - UTC Westfield,UTC,2024-01-22,Monday,10:00,14:00,EMP00046,Barista,Intermediate,4,Available,No,41,2,1,-1,Understaffed
SHF0001572,SD006,Starbucks - UTC Westfield,UTC,2024-01-22,Monday,18:00,22:00,EMP00302,Barista,Senior,4,Available,No,29,2,2,0,Balanced
SHF0001573,SD006,Starbucks - UTC Westfield,UTC,2024-01-22,Monday,13:00,17:00,EMP00196,Lead Barista,Senior,4,Available,No,60,3,3,0,Balanced
SHF0001574,SD006,Starbucks - UTC Westfield,UTC,2024-01-22,Monday,18:00,22:00,EMP00251,Shift Supervisor,Senior,4,Available,No,30,2,2,0,Balanced
SHF0001575,SD006,Starbucks - UTC Westfield,UTC,2024-01-22,Monday,15:00,19:00,EMP00462,Barista,Intermediate,4,Available,No,40,2,2,0,Balanced
SHF0001576,SD006,Starbucks - UTC Westfield,UTC,2024-01-22,Monday,06:00,10:00,EMP00468,Barista,Entry,4,Available,No,20,2,2,0,Balanced
SHF0001577,SD006,Starbucks - UTC Westfield,UTC,2024-01-22,Monday,18:00,22:00,EMP00180,Shift Supervisor,Senior,4,Available,No,36,2,1,-1,Understaffed
SHF0001578,SD006,Starbucks - UTC Westfield,UTC,2024-01-29,Monday,05:00,09:00,EMP00162,Barista,Entry,4,Available,No,22,2,2,0,Balanced
SHF0001579,SD006,Starbucks - UTC Westfield,UTC,2024-01-29,Monday,05:00,09:00,EMP00151,Shift Supervisor,Senior,4,Available,No,44,2,2,0,Balanced
SHF0001580,SD006,Starbucks - UTC Westfield,UTC,2024-01-29,Monday,10:00,14:00,EMP00053,Barista,Intermediate,4,Available,No,58,2,1,-1,Understaffed
SHF0001581,SD006,Starbucks - UTC Westfield,UTC,2024-01-29,Monday,15:00,19:00,EMP00313,Barista,Entry,4,Available,No,44,2,2,0,Balanced
SHF0001582,SD006,Starbucks - UTC Westfield,UTC,2024-01-29,Monday,11:00,15:00,EMP00248,Shift Supervisor,Entry,4,Available,No,45,2,2,0,Balanced
SHF0001583,SD006,Starbucks - UTC Westfield,UTC,2024-01-29,Monday,13:00,17:00,EMP00490,Shift Supervisor,Intermediate,4,Available,No,55,2,2,0,Balanced
SHF0001584,SD006,Starbucks - UTC Westfield,UTC,2024-01-29,Monday,11:00,15:00,EMP00285,Barista,Entry,4,Available,No,63,3,3,0,Balanced
SHF0001585,SD006,Starbucks - UTC Westfield,UTC,2024-01-29,Monday,14:00,18:00,EMP00355,Shift Supervisor,Entry,4,Available,No,26,2,3,1,Overstaffed
SHF0001586,SD006,Starbucks - UTC Westfield,UTC,2024-01-29,Monday,11:00,15:00,EMP00123,Barista,Entry,4,Available,No,48,2,2,0,Balanced
SHF0001587,SD006,Starbucks - UTC Westfield,UTC,2024-01-29,Monday,07:00,11:00,EMP00387,Barista,Senior,4,Available,No,66,3,3,0,Balanced
SHF0001588,SD006,Starbucks - UTC Westfield,UTC,2024-02-05,Monday,10:00,14:00,EMP00390,Barista,Intermediate,4,Available,No,53,2,2,0,Balanced
SHF0001589,SD006,Starbucks - UTC Westfield,UTC,2024-02-05,Monday,18:00,22:00,EMP00267,Barista,Entry,4,Available,No,31,2,2,0,Balanced
SHF0001590,SD006,Starbucks - UTC Westfield,UTC,2024-02-05,Monday,09:00,13:00,EMP00164,Barista,Entry,4,Available,No,63,3,3,0,Balanced
SHF0001591,SD006,Starbucks - UTC Westfield,UTC,2024-02-05,Monday,14:00,18:00,EMP00422,Barista,Senior,4,Available,No,22,2,1,-1,Understaffed
SHF0001592,SD006,Starbucks - UTC Westfield,UTC,2024-02-05,Monday,05:00,09:00,EMP00050,Barista,Entry,4,Called Out,Yes,32,2,4,2,Overstaffed
SHF0001593,SD006,Starbucks - UTC Westfield,UTC,2024-02-05,Monday,18:00,22:00,EMP00092,Barista,Senior,4,Available,No,28,2,4,2,Overstaffed
SHF0001594,SD006,Starbucks - UTC Westfield,UTC,2024-02-05,Monday,10:00,14:00,EMP00485,Barista,Entry,4,Available,No,51,2,2,0,Balanced
SHF0001595,SD006,Starbucks - UTC Westfield,UTC,2024-02-05,Monday,11:00,15:00,EMP00356,Barista,Entry,4,Available,No,58,2,1,-1,Understaffed
SHF0001596,SD006,Starbucks - UTC Westfield,UTC,2024-02-12,Monday,15:00,19:00,EMP00286,Barista,Entry,4,Called Out,Yes,33,2,1,-1,Understaffed
SHF0001597,SD006,Starbucks - UTC Westfield,UTC,2024-02-12,Monday,06:00,10:00,EMP00407,Barista,Intermediate,4,Available,No,38,2,2,0,Balanced
SHF0001598,SD006,Starbucks - UTC Westfield,UTC,2024-02-12,Monday,11:00,15:00,EMP00059,Barista,Senior,4,Available,No,56,2,2,0,Balanced
SHF0001599,SD006,Starbucks - UTC Westfield,UTC,2024-02-12,Monday,17:00,21:00,EMP00296,Barista,Entry,4,Available,No,36,2,2,0,Balanced
SHF0001600,SD006,Starbucks - UTC Westfield,UTC,2024-02-12,Monday,15:00,19:00,EMP00498,Shift Supervisor,Entry,4,Available,No,21,2,2,0,Balanced
SHF0001601,SD006,Starbucks - UTC Westfield,UTC,2024-02-12,Monday,17:00,21:00,EMP00383,Barista,Intermediate,4,Available,No,30,2,2,0,Balanced
SHF0001602,SD006,Starbucks - UTC Westfield,UTC,2024-02-12,Monday,11:00,15:00,EMP00358,Barista,Entry,4,Available,No,50,2,2,0,Balanced
SHF0001603,SD006,Starbucks - UTC Westfield,UTC,2024-02-12,Monday,07:00,11:00,EMP00118,Barista,Entry,4,Available,No,64,3,4,1,Overstaffed
SHF0001604,SD006,Starbucks - UTC Westfield,UTC,2024-02-12,Monday,15:00,19:00,EMP00007,Barista,Intermediate,4,Available,No,23,2,2,0,Balanced
SHF0001605,SD006,Starbucks - UTC Westfield,UTC,2024-02-12,Monday,10:00,14:00,EMP00187,Lead Barista,Senior,4,Available,No,64,3,3,0,Balanced
SHF0001606,SD006,Starbucks - UTC Westfield,UTC,2024-02-19,Monday,07:00,11:00,EMP00077,Shift Supervisor,Intermediate,4,Available,No,80,4,6,2,Overstaffed
SHF0001607,SD006,Starbucks - UTC Westfield,UTC,2024-02-19,Monday,09:00,13:00,EMP00214,Barista,Intermediate,4,Available,No,58,2,2,0,Balanced
SHF0001608,SD006,Starbucks - UTC Westfield,UTC,2024-02-19,Monday,18:00,22:00,EMP00427,Barista,Senior,4,Available,No,27,2,2,0,Balanced
SHF0001609,SD006,Starbucks - UTC Westfield,UTC,2024-02-19,Monday,05:00,09:00,EMP00213,Barista,Intermediate,4,Available,No,43,2,4,2,Overstaffed
SHF0001610,SD006,Starbucks - UTC Westfield,UTC,2024-02-19,Monday,05:00,09:00,EMP00215,Barista,Entry,4,Available,No,41,2,4,2,Overstaffed
SHF0001611,SD006,Starbucks - UTC Westfield,UTC,2024-02-19,Monday,18:00,22:00,EMP00306,Barista,Entry,4,Available,No,34,2,3,1,Overstaffed
SHF0001612,SD006,Starbucks - UTC Westfield,UTC,2024-02-19,Monday,14:00,18:00,EMP00465,Barista,Intermediate,4,Available,No,24,2,1,-1,Understaffed
SHF0001613,SD006,Starbucks - UTC Westfield,UTC,2024-02-19,Monday,14:00,18:00,EMP00448,Lead Barista,Intermediate,4,Available,No,34,2,2,0,Balanced
SHF0001614,SD006,Starbucks - UTC Westfield,UTC,2024-02-26,Monday,10:00,14:00,EMP00129,Barista,Intermediate,4,Available,No,49,2,2,0,Balanced
SHF0001615,SD006,Starbucks - UTC Westfield,UTC,2024-02-26,Monday,13:00,17:00,EMP00135,Barista,Intermediate,4,Available,No,55,2,2,0,Balanced
SHF0001616,SD006,Starbucks - UTC Westfield,UTC,2024-02-26,Monday,06:00,10:00,EMP00074,Barista,Intermediate,4,Available,No,40,2,2,0,Balanced
SHF0001617,SD006,Starbucks - UTC Westfield,UTC,2024-02-26,Monday,15:00,19:00,EMP00493,Barista,Senior,4,Available,No,30,2,2,0,Balanced
SHF0001618,SD006,Starbucks - UTC Westfield,UTC,2024-02-26,Monday,18:00,22:00,EMP00486,Barista,Senior,4,Available,No,20,2,2,0,Balanced
SHF0001619,SD006,Starbucks - UTC Westfield,UTC,2024-02-26,Monday,09:00,13:00,EMP00414,Barista,Intermediate,4,Available,No,82,4,4,0,Balanced
SHF0001620,SD006,Starbucks - UTC Westfield,UTC,2024-02-26,Monday,13:00,17:00,EMP00426,Barista,Intermediate,4,Available,No,53,2,1,-1,Understaffed
SHF0001621,SD006,Starbucks - UTC Westfield,UTC,2024-02-26,Monday,09:00,13:00,EMP00285,Barista,Entry,4,Available,No,80,4,4,0,Balanced
SHF0001622,SD006,Starbucks - UTC Westfield,UTC,2024-02-26,Monday,14:00,18:00,EMP00185,Barista,Entry,4,Available,No,22,2,2,0,Balanced
SHF0001623,SD006,Starbucks - UTC Westfield,UTC,2024-02-26,Monday,17:00,21:00,EMP00081,Shift Supervisor,Intermediate,4,Available,No,36,2,1,-1,Understaffed
SHF0001624,SD006,Starbucks - UTC Westfield,UTC,2024-02-26,Monday,09:00,13:00,EMP00180,Shift Supervisor,Intermediate,4,Available,No,82,4,2,-2,Understaffed
SHF0001625,SD006,Starbucks - UTC Westfield,UTC,2024-03-04,Monday,15:00,19:00,EMP00459,Barista,Intermediate,4,Available,No,28,2,2,0,Balanced
SHF0001626,SD006,Starbucks - UTC Westfield,UTC,2024-03-04,Monday,14:00,18:00,EMP00195,Barista,Entry,4,Available,No,41,2,3,1,Overstaffed
SHF0001627,SD006,Starbucks - UTC Westfield,UTC,2024-03-04,Monday,05:00,09:00,EMP00390,Barista,Intermediate,4,Available,No,34,2,2,0,Balanced
SHF0001628,SD006,Starbucks - UTC Westfield,UTC,2024-03-04,Monday,17:00,21:00,EMP00100,Barista,Entry,4,Available,No,34,2,1,-1,Understaffed
SHF0001629,SD006,Starbucks - UTC Westfield,UTC,2024-03-04,Monday,14:00,18:00,EMP00303,Shift Supervisor,Intermediate,4,Available,No,28,2,4,2,Overstaffed
SHF0001630,SD006,Starbucks - UTC Westfield,UTC,2024-03-04,Monday,09:00,13:00,EMP00369,Barista,Entry,4,Available,No,62,3,1,-2,Understaffed
SHF0001631,SD006,Starbucks - UTC Westfield,UTC,2024-03-04,Monday,14:00,18:00,EMP00189,Shift Supervisor,Entry,4,Available,No,36,2,2,0,Balanced
SHF0001632,SD006,Starbucks - UTC Westfield,UTC,2024-03-04,Monday,09:00,13:00,EMP00354,Lead Barista,Senior,4,Available,No,72,3,3,0,Balanced
SHF0001633,SD006,Starbucks - UTC Westfield,UTC,2024-03-04,Monday,06:00,10:00,EMP00012,Barista,Intermediate,4,Available,No,43,2,2,0,Balanced
SHF0001634,SD006,Starbucks - UTC Westfield,UTC,2024-03-04,Monday,11:00,15:00,EMP00495,Shift Supervisor,Senior,4,Available,No,44,2,2,0,Balanced
SHF0001635,SD006,Starbucks - UTC Westfield,UTC,2024-03-04,Monday,15:00,19:00,EMP00444,Barista,Intermediate,4,Available,No,33,2,2,0,Balanced
SHF0001636,SD006,Starbucks - UTC Westfield,UTC,2024-03-04,Monday,09:00,13:00,EMP00328,Barista,Intermediate,4,Available,No,58,2,2,0,Balanced
SHF0001637,SD006,Starbucks - UTC Westfield,UTC,2024-03-11,Monday,09:00,13:00,EMP00016,Barista,Intermediate,4,Available,No,69,3,5,2,Overstaffed
SHF0001638,SD006,Starbucks - UTC Westfield,UTC,2024-03-11,Monday,09:00,13:00,EMP00469,Barista,Entry,4,Available,No,55,2,3,1,Overstaffed
SHF0001639,SD006,Starbucks - UTC Westfield,UTC,2024-03-11,Monday,18:00,22:00,EMP00164,Shift Supervisor,Intermediate,4,Available,No,30,2,1,-1,Understaffed
SHF0001640,SD006,Starbucks - UTC Westfield,UTC,2024-03-11,Monday,18:00,22:00,EMP00159,Barista,Entry,4,Available,No,27,2,3,1,Overstaffed
SHF0001641,SD006,Starbucks - UTC Westfield,UTC,2024-03-11,Monday,18:00,22:00,EMP00266,Barista,Intermediate,4,Available,No,21,2,2,0,Balanced
SHF0001642,SD006,Starbucks - UTC Westfield,UTC,2024-03-11,Monday,18:00,22:00,EMP00037,Barista,Entry,4,Available,No,41,2,2,0,Balanced
SHF0001643,SD006,Starbucks - UTC Westfield,UTC,2024-03-11,Monday,14:00,18:00,EMP00141,Barista,Entry,4,Available,No,32,2,3,1,Overstaffed
SHF0001644,SD006,Starbucks - UTC Westfield,UTC,2024-03-11,Monday,09:00,13:00,EMP00201,Barista,Senior,4,Available,No,65,3,1,-2,Understaffed
SHF0001645,SD006,Starbucks - UTC Westfield,UTC,2024-03-18,Monday,18:00,22:00,EMP00108,Barista,Intermediate,4,Available,No,26,2,2,0,Balanced
SHF0001646,SD006,Starbucks - UTC Westfield,UTC,2024-03-18,Monday,07:00,11:00,EMP00441,Shift Supervisor,Senior,4,Available,No,89,4,4,0,Balanced
SHF0001647,SD006,Starbucks - UTC Westfield,UTC,2024-03-18,Monday,18:00,22:00,EMP00018,Barista,Entry,4,Available,No,44,2,3,1,Overstaffed
SHF0001648,SD006,Starbucks - UTC Westfield,UTC,2024-03-18,Monday,07:00,11:00,EMP00379,Barista,Intermediate,4,Available,No,67,3,4,1,Overstaffed
SHF0001649,SD006,Starbucks - UTC Westfield,UTC,2024-03-18,Monday,11:00,15:00,EMP00197,Barista,Intermediate,4,Available,No,52,2,2,0,Balanced
SHF0001650,SD006,Starbucks - UTC Westfield,UTC,2024-03-18,Monday,10:00,14:00,EMP00367,Lead Barista,Intermediate,4,Available,No,45,2,2,0,Balanced
SHF0001651,SD006,Starbucks - UTC Westfield,UTC,2024-03-18,Monday,10:00,14:00,EMP00297,Shift Supervisor,Senior,4,Available,No,46,2,2,0,Balanced
SHF0001652,SD006,Starbucks - UTC Westfield,UTC,2024-03-18,Monday,18:00,22:00,EMP00345,Barista,Entry,4,Available,No,27,2,2,0,Balanced
SHF0001653,SD006,Starbucks - UTC Westfield,UTC,2024-03-18,Monday,15:00,19:00,EMP00045,Lead Barista,Senior,4,Available,No,36,2,2,0,Balanced
SHF0001654,SD006,Starbucks - UTC Westfield,UTC,2024-03-18,Monday,11:00,15:00,EMP00174,Barista,Intermediate,4,Available,No,48,2,2,0,Balanced
SHF0001655,SD006,Starbucks - UTC Westfield,UTC,2024-03-18,Monday,05:00,09:00,EMP00448,Barista,Intermediate,4,Available,No,45,2,2,0,Balanced
SHF0001656,SD006,Starbucks - UTC Westfield,UTC,2024-03-25,Monday,06:00,10:00,EMP00150,Barista,Senior,4,Available,No,28,2,1,-1,Understaffed
SHF0001657,SD006,Starbucks - UTC Westfield,UTC,2024-03-25,Monday,11:00,15:00,EMP00326,Barista,Entry,4,Available,No,52,2,2,0,Balanced
SHF0001658,SD006,Starbucks - UTC Westfield,UTC,2024-03-25,Monday,13:00,17:00,EMP00393,Barista,Intermediate,4,Available,No,50,2,1,-1,Understaffed
SHF0001659,SD006,Starbucks - UTC Westfield,UTC,2024-03-25,Monday,15:00,19:00,EMP00239,Lead Barista,Intermediate,4,Available,No,35,2,2,0,Balanced
SHF0001660,SD006,Starbucks - UTC Westfield,UTC,2024-03-25,Monday,10:00,14:00,EMP00021,Barista,Senior,4,Available,No,53,2,2,0,Balanced
SHF0001661,SD006,Starbucks - UTC Westfield,UTC,2024-03-25,Monday,09:00,13:00,EMP00036,Barista,Intermediate,4,Available,No,59,2,2,0,Balanced
SHF0001662,SD006,Starbucks - UTC Westfield,UTC,2024-03-25,Monday,15:00,19:00,EMP00249,Barista,Entry,4,Available,No,39,2,1,-1,Understaffed
SHF0001663,SD006,Starbucks - UTC Westfield,UTC,2024-03-25,Monday,11:00,15:00,EMP00131,Barista,Intermediate,4,Available,No,41,2,3,1,Overstaffed
SHF0001664,SD006,Starbucks - UTC Westfield,UTC,2024-03-25,Monday,18:00,22:00,EMP00266,Shift Supervisor,Entry,4,Available,No,21,2,2,0,Balanced
SHF0001665,SD006,Starbucks - UTC Westfield,UTC,2024-04-01,Monday,18:00,22:00,EMP00016,Barista,Intermediate,4,Available,No,30,2,1,-1,Understaffed
